User,Comment,VideoID,Likes,Replies
@kodibassInsideoutboards,"WOOO,,,   HOOOOOOOOO&#39;&#39;&#39;              DJT   TRUMP&#39;&#39;&#39;&#39;      YES   He  Is   MY   PREZZZZZZZZZZ   !!!!!!!!!!!!!!!!!!!!!!!!!",Ssqy6u1vREw,1.0,0.0
@recifebra3,Good. maybe democrat can get back to &quot;democracy&quot; - they had time to do a primary and refused b/c it could have been a progressive that won!,Ssqy6u1vREw,0.0,0.0
@adamahmed2449,Congratulations Mr Trump an epic political comeback!,Ssqy6u1vREw,2.0,0.0
@Daisy.lee.25.11,"David, smile 😂😂😂😂😂",Ssqy6u1vREw,0.0,0.0
@WilliamYumwallace,I woudl personally like to thank David for helping Trump win. That set up hit piece in the debate truly helped Trump. And the bonus is the Senate. 😂😂,Ssqy6u1vREw,14.0,1.0
@zc4119,Thank you David!,Ssqy6u1vREw,0.0,0.0
@ASOREMAGBOWO,TRUMP❤❤❤YAY! AT LAST,Ssqy6u1vREw,1.0,0.0
@johnberg2532,"You tried ABC,and you failed all the lies finally caught up to you!!!!!!GO AWAY!!!!!!",Ssqy6u1vREw,0.0,0.0
@davidsonofyisrael,Congratulations President Trump ♥,Ssqy6u1vREw,1.0,0.0
@MsMickeygal,Sad day in America,Ssqy6u1vREw,4.0,1.0
@Mylife-g2z1g,He doesn’t want to be a president for all Americans. 😂 get real.,Ssqy6u1vREw,25.0,9.0
@peterbova,No these people are going to kiss hiss ass give me a break,Ssqy6u1vREw,2.0,0.0
@AnythingJW,This country is F-up for the next 4 years... just elected a dictator + criminal,Ssqy6u1vREw,0.0,0.0
@otakuforlife2120,"Thank you, the Amish community.",Ssqy6u1vREw,97.0,4.0
@nicanja,"We, the amazing citizens that voted for Harris, was voting for Democracy, The Rule of Law, The Constitution, The right of Women, Unity, Inclusion, Liberty, Justice. <br>The other side traded all that for a corrupt dictator, Felon, an insurrection, deny women’s rights, division, chaos, and hate. Also voted for Project 2025. There is that saying “you get what you pay for”. In this instance “you will get what you vote for”. The sad part is that we will all pay equally 😢. <br>I am glad that I live in a blue state!!",Ssqy6u1vREw,11.0,10.0
@d-p_,"Took you guys forever after doing all that you can to keep Kamala in it, and it should be 280, not 279 on the screen. 🤦‍♂️🤦🤦‍♀️",Ssqy6u1vREw,33.0,4.0
@EduardoOliveira-e8c,GOD GAVE THE TRUE JUSTICE FOR PEANUT.,Ssqy6u1vREw,0.0,0.0
@jazer426zzzz7,Finally. Take that David.,Ssqy6u1vREw,113.0,2.0
@guardiannews,"Donald Trump elected US president in stunning political resurrection ► <a href=""https://www.theguardian.com/us-news/2024/nov/06/donald-trump-wins-us-presidential-election"">https://www.theguardian.com/us-news/2024/nov/06/donald-trump-wins-us-presidential-election</a><br>US election 2024 live: Donald Trump defeats Kamala Harris to win historic second term as president ► <a href=""https://www.theguardian.com/us-news/live/2024/nov/06/us-presidential-election-2024-donald-trump-kamala-harris-latest-news-updates"">https://www.theguardian.com/us-news/live/2024/nov/06/us-presidential-election-2024-donald-trump-kamala-harris-latest-news-updates</a><br>US election 2024 results live: Donald Trump wins presidency, defeating Kamala Harris ► <a href=""https://www.theguardian.com/us-news/ng-interactive/2024/nov/06/us-election-results-map-2024-live-donald-trump-kamala-harris-president"">https://www.theguardian.com/us-news/ng-interactive/2024/nov/06/us-election-results-map-2024-live-donald-trump-kamala-harris-president</a>",Km1Dw8q98PQ,320.0,32.0
@walt325,I could watch this all day!,Km1Dw8q98PQ,0.0,0.0
@vachelmcfarland4886,"Let&#39;s be clear... The Dems did not really lose the election.  The Repubs had groups across the USA, esp., True the Vote, who actively worked to disenfranchise legal voters of color by a policy of establishing the right of any (usually white) voter to challenge any other voter&#39;s (usually POC) right to cast a ballot, including those in the military who may be serving out of state.  The accused could only be re-enfranchised if they showed up at their local voters office to show documents that they are legal Americans.<br>However, many challenged voters were not alerted that their status had been challenged and therefore their votes were invalidated.<br>True the Vote did this in 48 states across the country.  It is estimated that thousands upon thousands of votes were not counted giving Trump the very slight edge over Harris.<br><br>Why no one is covering this on left wing media is shameful.",Km1Dw8q98PQ,0.0,0.0
@AlNerpiol,❤❤❤❤,Km1Dw8q98PQ,0.0,0.0
@garthhunt7238,Trump‘s election victory demonstrates how weak mainstream media really is.,Km1Dw8q98PQ,1.0,0.0
@garthtagge3526,Let&#39;s go Trumpster!,Km1Dw8q98PQ,1.0,0.0
@InglesDinamico100,I&#39;ll never forget the entertainment date november 6th 2024 all the mainstream meltdown,Km1Dw8q98PQ,0.0,0.0
@StarsManny,I love watching these so much.😂,Km1Dw8q98PQ,5.0,0.0
@fcukjo3b1d3n,TRUMP ❤ TRUMP ❤ TRUMP ❤,Km1Dw8q98PQ,2.0,0.0
@pottedplantentertainment2020,CNN’s reaction is exactly what you would expect.,Km1Dw8q98PQ,2.0,0.0
@LifeandLifeMoreAbundantly,Love ❤️🇺🇸🙏,Km1Dw8q98PQ,0.0,0.0
@tr9309,Russia was calling bomb threats all around the U S the entire election day....this election was clearly hacked and bots making it seem people actually like Trunp...mark my words,Km1Dw8q98PQ,0.0,0.0
@alexandra-q7u1m,So many salty media heads.,Km1Dw8q98PQ,0.0,0.0
@scotcharron1679,Trump thumb dance HELLLLLLLZ YEAH!!!❤❤😂😂😂,Km1Dw8q98PQ,0.0,0.0
@adamodeo9320,phony charges dont hold up - DEMOCROOKS!!!!!!,Km1Dw8q98PQ,1.0,0.0
@JeordieFellner,One if the best nights ever. The corrupt media got out in their place.,Km1Dw8q98PQ,0.0,0.0
@rezaqasemi482,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,Km1Dw8q98PQ,2.0,0.0
@effinut00bsux,Did guardian cry?,Km1Dw8q98PQ,0.0,0.0
@philreed8902,Believes he has total presidential power? What president didn&#39;t think he had total presidential power. What kind of statement is that,Km1Dw8q98PQ,1.0,0.0
@Mynameis-r7e,Go trump make America grate again bro 🇺🇸💪🙏,Km1Dw8q98PQ,0.0,0.0
@hughsahlstrom951,"Republicans and Conservatives now have no excuses and have no one else to blame. They have FULL CONTROL. They have the White House, the House and the Senate. They &quot;can&quot; do the &quot;ALL the good&quot; we all know they are incapable of doing due to being a vortex of evil. But come 2028/29, when the leave everything a burning mess, they will blame the Democrats for EVERYTHING.<br><br>I repeat: Republicans now have no excuses and have no one else to blame. They have FULL CONTROL. They have the White House, the House and the Senate. They &quot;can&quot; do the &quot;ALL the good&quot; we all know they are incapable of doing due to being a vortex of evil. But come 2028/29, when they leave everything a burning mess, they will blame the Democrats for EVERYTHING.",Km1Dw8q98PQ,0.0,0.0
@AnnLinky,The look on their faces.... 😂😂😂,Km1Dw8q98PQ,2.0,0.0
@kathleensue1,I imagine anything is a lot to digest…with a the bullshite the spew and all the spuge they swallow.,Km1Dw8q98PQ,1.0,0.0
@markhill9275,"Ahhh please get your facts right. Trump didn&#39;t win the presidency, he won by a LANDSLIDE. He gave the dumbocrits a shellacking, they got their haemorroids hammered! The Dumbocrits got slaughtered like the sheep they are! He won electorally, popular vote, won the house and senate for the GOP. He gave kumalot a kinder suprise!",Km1Dw8q98PQ,0.0,1.0
@vel230,"Trump wasn&#39;t convicted, he was railroaded by a crooked judge and DA.",Km1Dw8q98PQ,1.0,1.0
@ChristianHughes-o7b,The chick on CNN. She looks as if she is gonna be sick on air lol 😂,Km1Dw8q98PQ,0.0,0.0
@chrismorris4392,I assume that all the Guardian employees are in counselling now.,Km1Dw8q98PQ,0.0,0.0
@valerieprice1745,"The networks are a scandal.  The gaslighting and lying are reprehensible.  It&#39;s time for some trust busting,  to break up the monopolies,  and once again we should have a free press.",Km1Dw8q98PQ,1.0,0.0
@pegatheetoo1437,I still believe the corrupt Left stole the 2020 election!,Km1Dw8q98PQ,2.0,0.0
@DannyCaine-k6p,Glorious. Biggest political win and mandate in US history. We the people won.,Km1Dw8q98PQ,1.0,0.0
@BillWill586,"Reagan Democrat, who voted for Trump I find it very funny. We haven’t heard or seen of Kamala Harris since the evening after the election. Boy did we dodge a bullet she had $3 billion in campaign funds and went through it all. In just three months . Imagining her being president with our tax dollars. Just think about that.",Km1Dw8q98PQ,2.0,0.0
@Feed-My-Mind-Not-My-Ego,"Of course, the news has to mention the negative. They can&#39;t just have a moment of truth and simply say he is to be the 47th president.",Km1Dw8q98PQ,1.0,0.0
@drtonyfoochie4895,"Had the dems not pulled their shenanigans last election cycle this would not be happening right now. CHEATERS NEVER PROSPER. Now it the offices of the POTUS, Senate and house....ouch.",Km1Dw8q98PQ,0.0,0.0
@Vincent-p3j,"PRESIDENT TRUMP ALSO WON THE MOST POPULAR VOTE, ❤️👋🇺🇸💯❤️",Km1Dw8q98PQ,0.0,0.0
@willfuller5250,Love the red wave and those liberal tears,Km1Dw8q98PQ,0.0,0.0
@Only_In_America_SY,Men have spoken! Along with our beautiful ladies!!! Thank you America 🇺🇸!!!,Km1Dw8q98PQ,3.0,0.0
@BackWordsJane,"From delusional,to denial,to funeral faces",Km1Dw8q98PQ,0.0,0.0
@mhewlett4547,The elite &#39;mainstream&#39; media will never get it. 🇺🇸,Km1Dw8q98PQ,0.0,0.0
@teresapack4788,No it wasn&#39;t hard to digest! He won almost every State and we know he did not insite anything! 😂,Km1Dw8q98PQ,0.0,0.0
@beatiger9361,Boo cbs,Km1Dw8q98PQ,0.0,0.0
@valentinoboezi400,*3rd time,Km1Dw8q98PQ,0.0,0.0
@DavidAnindoPeter-d4n,Weak men &amp; angry women for Kamala 😈😎,Km1Dw8q98PQ,0.0,0.0
@JohnnyPreston6699,People won media lost,Km1Dw8q98PQ,0.0,0.0
@JC-zm4jg,Love our president Donald J. Trump 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸👏👏👏👏👏✝️🙏,Km1Dw8q98PQ,0.0,0.0
@bluecheese4877,"He won in 2016, 2020 and 2024. Everyone knows that.",Km1Dw8q98PQ,240.0,11.0
@mrjinks5641,Rallying a mob 😂😂😂😂 they left out the bit were he said respectfully and peacefully but great story though 😂👍🇬🇧🇺🇸,Km1Dw8q98PQ,0.0,0.0
@Noe1502,Comments like the MSNBC lady are exactly why he won. People are sick and frustrated of the left’s rhetoric,Km1Dw8q98PQ,0.0,0.0
@ChristopherHedum-js8eg,5:30 am? Everybody else new he won at 10 pm. Talk about denial.<br><br>Trump✊,Km1Dw8q98PQ,1.0,0.0
@akrenwinkle,"Funny, I&#39;ve been hearing more about January 6th and &quot;convicted felon&quot; on the news than about Trump just winning.",Km1Dw8q98PQ,0.0,0.0
@thetrashcanman7537,The best part is how long they waited to call the race when fox called it 4-6 hours ago 😂 they couldn’t face it AHAHAHAHAHAH,Km1Dw8q98PQ,0.0,0.0
@RandomFabrication,What is with all the Trump hate? How ironic for people who say “hate doesn’t have a home here”. Ok then take your own advice,Km1Dw8q98PQ,0.0,0.0
@joeypark1993,"laugh now you fools... this is how a country starts to descend into a failed state, pick up a book and educate yourselves!",Km1Dw8q98PQ,0.0,0.0
@Samuel_Giba,"All the democrats achieved was a world with more wars, hatred, and blatant antisemitism going unpunished. Trump previous 4 years weren’t anywhere as dark as this. Why are the people so scared of his comeback?",Km1Dw8q98PQ,0.0,0.0
@J-Dawg-1,The Leftist / Liberal Media vs. the People.,Km1Dw8q98PQ,1.0,0.0
@mitchellsmith1593,Thank you lord..,Km1Dw8q98PQ,0.0,0.0
@brutemegahunk3895,The best was listening to MSNBC’s Pepperment Patty make the announcement that Trump won….de-licious !!!,Km1Dw8q98PQ,1.0,0.0
@1joshjosh1,So many women newscasters now. Most are crying 😭😭😭,Km1Dw8q98PQ,0.0,0.0
@KevinKeogh-bf3qr,People will be wathcing these meltdowns for years to come,Km1Dw8q98PQ,4.0,0.0
@danieldanieldadada,F&#39;ing legend,Km1Dw8q98PQ,1.0,0.0
@TropicsAndFood,Politics don’t matter to me it’s just reality. Accept it.,Km1Dw8q98PQ,0.0,0.0
@BonafideToolJunkie,"He was ready to say &quot;convicted felon&quot;...then he chose to soften the tone <a href=""https://www.youtube.com/watch?v=Km1Dw8q98PQ&amp;t=128"">2:08</a>",Km1Dw8q98PQ,1.0,0.0
@jaygoodman384,Minorities put Trump in office😮😮😮😮😮😮😮,Km1Dw8q98PQ,0.0,0.0
@viathemaster5487,Trunp for prison 🙏😊,Km1Dw8q98PQ,1.0,1.0
@mattmarshall569,"The media did this to themselves.  They don&#39;t speak for the American people, nor should they control how we think.  We did that for ourselves on Tuesday.  🇺🇸",Km1Dw8q98PQ,0.0,0.0
@Ramon_92,Dems did this to themselves how can you lose both the electoral vote and the populair vote to a convicted felon and dictator ?.... SHAME !,Km1Dw8q98PQ,1.0,0.0
@luisbento7145,The leftist media to swallow it!,Km1Dw8q98PQ,0.0,0.0
@thomashullot9422,Joe Biden congratulated Barack Obama on his victory.,Km1Dw8q98PQ,0.0,0.0
@mattatthome,Abortion&lt;Food,Km1Dw8q98PQ,0.0,0.0
@Beautiful_Mess,"<a href=""https://www.youtube.com/watch?v=Km1Dw8q98PQ&amp;t=86"">1:26</a> Lying through her disgusting, shameless teeth. President Trump said to “remain peaceful, no violence”. Like we can’t fact check your lying face? Pathetic.",Km1Dw8q98PQ,0.0,0.0
@josiaphus,I wish they would just give up and go away,Km1Dw8q98PQ,0.0,0.0
@SalvatoreSpade,This will be a time in history I will never forget,Km1Dw8q98PQ,0.0,0.0
@WeekendWingman,Palestine protesters made the deciding factor,Km1Dw8q98PQ,0.0,0.0
@DOI_ARTS,CNN was grieving 😂😂😂,Km1Dw8q98PQ,2.0,0.0
@opinionator3884,The butthurt commentary of the announcers is glorious.,Km1Dw8q98PQ,1.0,0.0
@normalbehaviour476,Let’s hope this rag of a paper finally closes as it desperately begs for money from its readers to keep it going!!! If you give money to these hacks then YOU are the problem!!,Km1Dw8q98PQ,0.0,0.0
@matthillard9363,Outlaw marxist wokism,Km1Dw8q98PQ,1.0,0.0
@recifebra3,poor babies!!,Km1Dw8q98PQ,0.0,0.0
@TheHirohikoAraki,"I guess Jojo Part 7 is real now, huh?",Km1Dw8q98PQ,1.0,0.0
@emmakeoghan9016,They need to keep their personal opinions out of the news,Km1Dw8q98PQ,5.0,0.0
@robertvanderwall6919,I 😘 ve this video.  Thanks losers.,Km1Dw8q98PQ,0.0,0.0
@syzionaurifex5383,Could’ve just cried at the camera and posted it to socials… you’d get more views,Km1Dw8q98PQ,0.0,0.0
@zenaslarosa5930,Still bitter eh CNN?,Km1Dw8q98PQ,0.0,0.0
@Paul-ey1ct,"Fantastic, next time English people vote REFORM for Nigel Farage 🇬🇧👍, vote to have politics for the people, and not corrupt labour and the Tories 🇬🇧👍.",Km1Dw8q98PQ,1.0,0.0
@NJGIRL22,That CNN lady looks constipated. 🤣,Km1Dw8q98PQ,1.0,0.0
@peacesearcher4598,"Today, driving into work was just so beautiful and relaxing, knowing our country is gonna be back on track. <br><br>What a glorious 80° day in November",Km1Dw8q98PQ,37.0,1.0
@missmcphee8859,Congratulations President Trump!!!!! So relieved 🎉🎉🎉🎉🎉🎉🎉,Km1Dw8q98PQ,0.0,0.0
@soulBain25,Hilarious 😂😂,Km1Dw8q98PQ,0.0,0.0
@windykingdom6153,This was the red wave that 2020 and 2022 should have been,Km1Dw8q98PQ,0.0,0.0
@raulmorales9967,"The guy won,Great news.",Km1Dw8q98PQ,0.0,0.0
@tylerkalish7917,"All these news outlets talking about voters&#39; frustration? He won the popular vote, and if I saw it right, some estimated 20 million democrats didn&#39;t bother to vote.",Km1Dw8q98PQ,0.0,0.0
@johnathancunningham2080,Not ONE person seems to realise that this FELON being in power undermines EVERY law ever passed. Why should we listen to leaders and their laws now when a criminal is the president?,Km1Dw8q98PQ,0.0,0.0
@CB-ip8wd,I’ve never seen so much butthurt in my life,Km1Dw8q98PQ,1.0,0.0
@pmcpegasus,"MSNBC, CNN and CBS must be in mourning 😂😂😂",Km1Dw8q98PQ,0.0,0.0
@jamesjarrell7794,So Happy Trump is back at the helm,Km1Dw8q98PQ,0.0,0.0
@mookyyzed2216,What a thing a beauty! 🤣🤣🤣,Km1Dw8q98PQ,0.0,0.0
@cald1421,“Warmly embraced by the party”<br><br>Bro he won independents by double digits in these states and has the best showing in minority communities of any Republican in modern history.<br><br>He was warmly embraced by the NATION,Km1Dw8q98PQ,0.0,0.0
@petermontgomery8707,So pretty much the same reaction as at the guardian then 😂🤣😂🤣😂🤣😂🤣😭😭😭😭😭,Km1Dw8q98PQ,0.0,0.0
@daryl198920,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣trump2024🍺🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,Km1Dw8q98PQ,0.0,0.0
